URL,Page type,Source file/data source,Current title,Current H1,Word count,Indexable,Canonical,Internal inbound links,Content template,Similarity risk,Search intent,Quality status,Priority
/blog/โน๊ตบุ๊คช่องหูฟังเสียขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คช่องหูฟังเสียขายได้ไหม.md,,,367,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คช่องหูฟังเสียขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คติดรหัส-windows-ขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คติดรหัส-windows-ขายได้ไหม.md,,,292,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คติดรหัส-windows-ขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คทัชสกรีนเสียขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คทัชสกรีนเสียขายได้ไหม.md,,,367,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คทัชสกรีนเสียขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คบลูทูธใช้ไม่ได้ขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คบลูทูธใช้ไม่ได้ขายได้ไหม.md,,,337,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คบลูทูธใช้ไม่ได้ขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คบอดี้แตกขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คบอดี้แตกขายได้ไหม.md,,,344,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คบอดี้แตกขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คบานพับแตกขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คบานพับแตกขายได้ไหม.md,โน๊ตบุ๊คบานพับแตกขายได้ไหม (เปิดปิดฝืด ฝาร้าว ขอบจออ้า),โน๊ตบุ๊คบานพับแตกขายได้ไหม (เปิดปิดฝืด ฝาร้าว ขอบจออ้า),400,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คบานพับแตกขายได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/โน๊ตบุ๊คบูตวนขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คบูตวนขายได้ไหม.md,,,341,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คบูตวนขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คฝาหลังบวมขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คฝาหลังบวมขายได้ไหม.md,,,363,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คฝาหลังบวมขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คฝาหลังร้าวขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คฝาหลังร้าวขายได้ไหม.md,โน๊ตบุ๊คฝาหลังร้าวขายได้ไหม (ฝาแตก มุมบิ่น โครงแยก),โน๊ตบุ๊คฝาหลังร้าวขายได้ไหม (ฝาแตก มุมบิ่น โครงแยก),360,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คฝาหลังร้าวขายได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/โน๊ตบุ๊คพอร์ต-type-c-เสียขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คพอร์ต-type-c-เสียขายได้ไหม.md,,,370,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คพอร์ต-type-c-เสียขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คพอร์ตแลนเสียขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คพอร์ตแลนเสียขายได้ไหม.md,,,343,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คพอร์ตแลนเสียขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คพัดลมดังขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คพัดลมดังขายได้ไหม.md,,,357,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คพัดลมดังขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คมีประกันเหลือ-ขายมือสองได้เปรียบเรื่องราคาไหม/,Blog,src/content/blog/โน๊ตบุ๊คมีประกันเหลือ-ขายมือสองได้เปรียบเรื่องราคาไหม.md,,,446,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คมีประกันเหลือ-ขายมือสองได้เปรียบเรื่องราคาไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊ครีสตาร์ทเองขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊ครีสตาร์ทเองขายได้ไหม.md,,,325,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊ครีสตาร์ทเองขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คร้อนจัดดับเองขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คร้อนจัดดับเองขายได้ไหม.md,,,398,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คร้อนจัดดับเองขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คเปิดไม่ติดขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คเปิดไม่ติดขายได้ไหม.md,,,2481,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คเปิดไม่ติดขายได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/โน๊ตบุ๊คเสียขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คเสียขายได้ไหม.md,,,997,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คเสียขายได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/โน๊ตบุ๊คแบตบวมขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คแบตบวมขายได้ไหม.md,,,559,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คแบตบวมขายได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/โน๊ตบุ๊คแบตเสื่อมขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คแบตเสื่อมขายได้ไหม.md,,,2466,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คแบตเสื่อมขายได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/โน๊ตบุ๊คโดนน้ำขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คโดนน้ำขายได้ไหม.md,โน๊ตบุ๊คโดนน้ำขายได้ไหม (น้ำหก ความชื้นเข้า เปิดติดบ้างไม่ติดบ้าง),โน๊ตบุ๊คโดนน้ำขายได้ไหม (น้ำหก ความชื้นเข้า เปิดติดบ้างไม่ติดบ้าง),387,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คโดนน้ำขายได้ไหม/,TBD,blog-md,Low,Blog,Strong,3
/blog/โน๊ตบุ๊คไฟไม่เข้าขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คไฟไม่เข้าขายได้ไหม.md,,,378,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คไฟไม่เข้าขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/blog/โน๊ตบุ๊คไม่มีที่ชาร์จขายได้ไหม/,Blog,src/content/blog/โน๊ตบุ๊คไม่มีที่ชาร์จขายได้ไหม.md,,,170,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/blog/โน๊ตบุ๊คไม่มีที่ชาร์จขายได้ไหม/,TBD,blog-md,Low,Blog,Good,3
/รับซื้อโน๊ตบุ๊ค/{location}/{brand|condition}/,Noindex combo,src/pages/รับซื้อโน๊ตบุ๊ค/[location]/[slug].astro,generated,generated,0,no (Tier C / sitemap excluded),self or parent (see route),TBD,combo-template,Critical,Long-tail geo×topic,Critical thin/template,99
